"pathway","pval","padj","log2err","ES","NES","size","genes"
"ETV2_TARGET_GENES",0.223088923556942,0.909622293299006,0.111918316325105,0.308551527626022,0.997292178137117,635,"Itgb1,Cnrip1,Slc39a13,Id3,Crip2,Lrrc41,Grap,Tpm3,Nckap1,Med10,Lrrc8a,Fam32a,Arhgap1,Tprg1l,Iscu,Vps4b,Stk16,Tex10,Txnip,Asb6,Ttll1,Fbxo38,Ciao2b,Med11,Txndc5,Mysm1,Mfsd5,Zfp110,Cant1,Taf12,4833420G17Rik,Ap1b1,Ncbp2as2,Nsrp1,Gucd1,Crlf3,Rer1,Ifnar1,Psmd12,Vta1,Pin1,Sfr1,Fam124b,Usp28,Tank,Appl2,Med17,6330418K02Rik,Rnpc3,F730311O21Rik,M6pr,Prdm4,Abhd4,Ngrn,Cptp,Dnajb6,Eif5a,Ypel3,Gm15417,Shoc2,Parp3,Ints11,Ncstn,Coa5,Mocs3,Nup107,Oxnad1,Creb3,Kpnb1,Gle1,Bnip3l,Pigx,Llph,Fen1,Lyset,Traf7,Bbs4,St6galnac3,Slc25a32,Zbtb17,Dbnl,Prkab1,Aste1,Fbxo22,Necap2,Ttc1,Nosip,Yipf3,Snrpb,Wdr12,Pop7,Copa,Mettl6,Ing4,Ppp1r11,Thoc5,Polr1c,Nup214,Unc50,Pramel12,Dok4,Stk4,Tmem229b,Acbd5,Gabpb1,Tns2,Arpc2,Zcchc9,Prex1,Mrpl1,Spink10,Cops7a,Eapp,Bcap31,Smg7,Rars1,Park7,Dad1,Prkar1a,Ovca2,Mob3c,Dnajc25,1700010I14Rik,Sugct,Lamtor1,Ttyh3,Washc1,Uba7,Rchy1,Bag1,Nelfb,Ppp4c,2310011J03Rik,Gnpat,Slc43a2,Khdc4,Psmd2,Trmo,Armc7,Vps16,Fam110a,Uba2,Pum3,Scrib,Exd2,Stat6,Srsf7,Rps6ka2,Ssbp1,Keap1,Mogs,Sec31a,Amz2,Pak1ip1,Pomp,Ebna1bp2,Brix1,Sptlc2,Pex12,Adam17,Usp8,Ppib,Trim41,Dapk3,Mcl1,Mettl3,Dcaf13,Tufm,Srd5a3,Elavl1,Ywhab,Mrps16,Utp3,Cog2,9330151L19Rik,Ndufs3,Kat5,Cnot10,Clint1,Hyal2,Fhit,Shc1,Snx11,2900076A07Rik,Creld2,E2f4,9930012K11Rik,Arih2,Chpf,Mgat2,Ndufaf7,Septin10,Cage1,Dusp6,Gale"
"FEV_TARGET_GENES",0.464183381088825,0.909622293299006,0.103958471559957,-0.262359707342527,-0.851739946761207,685,"Lars2,Rpl30,Rpl27a,Sun2,Rps2,Luc7l2,Myl12a,Mdn1,Rps28,Rpl7a,Npm1,Rpl17,Srcap,Rpl11,Uqcrh,Huwe1,Pign,Eif3i,Rps27a,Rpl10a,Rnaseh2b,Bclaf1,Eif3e,Rps15,Matr3,Ehd1,Rpl9,Gdi2,Tasor2,Rps19,Mrps35,Pfdn4,Tab3,Rpl18,Atp6v1a,Asxl1,Mob1b,Zfp407,Slc4a1ap,Nat10,Rpl12,Cdk12,Rpl26,Rps12,Selenof,Xpnpep3,Cap1,Rps3a1,Slx4ip,Abca1,Nol10,Taok1,Rps7,Herc1,Eif2s3x,Hint1,Eef1b2,Relch,Slc25a4,Rexo5,Skp1,Khsrp,Prelid1,Ice1,Idh3g,Mon2,Pole4,Sf3b1,Cox7a2l,Ptpn4,Myef2,2810454H06Rik,Rpl13,Iws1,Dnajc27,Noa1,Eif4e2,Ptges3,Rbm26,Naa50,Rpl27,Zfp568,Rpl4,Rpl35a,Zcchc14,Zranb2,Rps23,Rpl21,Coq9,Abhd18,Ssr4,Hps4,Dph6,Kif2a,Mre11a,Ap5m1,Itfg2,Zfp938,Atp5f1c,Vars1,Fubp1,Uhmk1,Ofd1,Ube2d2a,Etf1,Zbtb40,Ncapd2,Ercc6l2,Gm26787,Mob1a,Tmem68,Rpl32,Nek9,Bms1,Tgs1,Errfi1,Zfp865,Supt7l,Farsb,Rabggtb,Ncapg,Dzank1,Brd2,Klhl18,Atp5mc3,Rps11,Yy1,Tacc3,Zfc3h1,Prdx1,Zwilch,Rxrb,Zfp280d,Hadhb,Dcaf6,Ankfy1,Mff,Dmxl1,Septin7,Mbtps1,Pcbd2,Rraga,Tut7,Fbxw8,Alg12,Arl2bp,Mfsd8,Utp15,Agl,Glce,Zfand5,Zmym3,Unc13b,Dguok,Srp19,Rps6,Tcf25,Dis3,Crim1,Dus1l,Akap11,Jarid2,Man1a2,Marchf7"
"FOXA3_TARGET_GENES",0.376811594202899,0.909622293299006,0.118287526124085,-0.272181302646343,-0.881214999635478,718,"Mir6236,H4c4,H2ac8,Cad,Arsk,Fkbp5,Cfap54,Gas5,Rack1,As3mt,Man2a1,Sephs2,Alkbh8,Gabarapl1,Fnip1,Rpl7,Stag2,Hacd3,Atp5mc2,Prkar2a,Tmem143,Ndufs6,Max,Paip2b,Pot1a,Gbp5,Sdf2,E2f3,Pglyrp2,Spen,H2bc8,Phf3,Rpl22,Skic3,Got2,Chp1,Aldh4a1,Baz2a,Zfp874a,Abtb2,Trmt112,Rps7,Usp45,Eef1a1,N4bp1,Eef1b2,Cic,Gtf2i,Oxa1l,Pole2,Bptf,Atp5mj,Rps6-ps3,Got1,Hspa13,Pdpk1,Foxp1,Smarca2,Trappc10,Cbll1,Mon2,Gfod1,Atf1,Snx5,Psd4,Map4,Rif1,Wwp1,Pop1,Mob4,Med13l,Slc39a14,Vps13b,Prps1,Ncoa2,Rbbp6,Actb,Mtarc2,Knl1,Bltp2,Mbnl1,Nhlrc2,Gstt2,Zfp874b,Klf3,H3c6,Zfp91,Vmp1,Coq10b,Dusp16,Trmt13,Frs2,Mga,Atf6,R3hdm1,Rmnd5a,Tmcc3,Slc35e2,Aak1,Rfx3,Otud7b,Dhx37,Ccr9,Ccni,Capn15,Tmem243,Flywch1,Tnfrsf14,Ndufa6,Hexim2,Errfi1,Hnrnpdl,Exph5,Rsbn1l,Rnf157,Mesd,Zfp248,Klhl18,Rps11,Jade1,Ercc3,Fancc,Ap4m1,Kxd1,Paics,Gcc2,Rora,Ubn2,Tent4b,Als2,Crebl2,Ube3a,Rbm6,Bace1,Rasa1,Rxrb,Xpo7,Smad7,Dcaf6,Nipsnap1,Eif4g3,Dmxl1,Septin7,Arid2,Lamtor4,Zfp282,Fbxw8,Mast2,Pla1a,Dnm3,Scaf8,Rptoros,Xpa,Pemt,Serinc1"
"FOXD3_TARGET_GENES",0.110810810810811,0.909622293299006,0.222056046145248,-0.364480037954995,-1.18768993212404,368,"2410006H16Rik,Mir6236,H4c4,H2ac8,H4c14,Setd5,Xist,Ptk2b,Thrap3,Chm,Rpl3,Rps26,H1f2,Polr2a,Nop58,Rpl10a,Abi3,Hmgxb4,Gbp5,Snx13,Asxl1,H2bc8,H2ac15,Slc4a1ap,Tmem131l,Trip12,Rlim,Eef1a1,H1f4,Sbno1,Skp1,H1f1,Foxp1,Snx5,Gls,Zfas1,Slc39a14,Prps1,H4c3,Dpm1,Ptges3,Mbnl1,Kat6a,Gapdh,H3c6,Tmem11,Tbc1d15,Usp49,Trmt13,Rdh10,Nudt3,2700049A03Rik,Pgk1,Trp53bp1,Pura,H2bc15,N4bp2,Ube2e1,Ttn,Supt7l,Xiap,Lpar6,Brd2,Rnu12,Atp8a1,Prdx1,Mterf2,Cdkl3,Ubc,Gm22973"
"FOXG1_TARGET_GENES",0.349085365853659,0.909622293299006,0.0838361057159929,0.28273626207934,0.915730313563429,809,"Insr,Trerf1,Sgms1,Cnrip1,Lin37,Htra2,Selenop,Tecr,Rrp7a,Anxa4,Ndrg2,Ppp2r1b,Herpud1,Calcoco1,Oas1a,Tmem222,Tfeb,Ddx24,Arhgap1,Lpin1,Ccng2,Tfpt,Abtb1,Tom1l2,Mfap3,Iscu,Txnip,Klf13,Lgals3,Smg9,Ctsd,Arhgef1,Asap1,Xpnpep1,Rufy3,Ccndbp1,Rab5a,Mtmr14,Il4ra,Slc36a4,Nr1h2,Osbpl2,Atosa,Polr2j,Tmem59,Mapk3,Gabarapl2,Frg1,Slc25a28,Slu7,Sfr1,Dolpp1,Pi4k2a,Crbn,Marchf2,Gsdmd,Maf1,Aamp,Prdm4,Cdkn2d,Xbp1,Ypel3,Sdcbp,Syf2,Ncstn,Coa5,Hbp1,Slf1,Prcc,Mpv17,Snx15,Clptm1,Jtb,Cdadc1,Bnip3l,Wbp2,Mturn,AI854703,Dlgap4,Rbm4b,Pik3c3,Paxbp1,Cyp2s1,Aamdc,Actn4,Hspbp1,Tmbim6,Cdk5,Ramac,Lcp2,Polr3k,Crtc2,Sharpin,Pfdn6,Kctd20,Apba3,Timm29,Aacs,Tyms,Atg13,Pdhb,Akt1s1,Ubb,Fbxl20,Lcp1,Tcp11l2,Ypel5,Mkrn1,Unc50,Rorc,Oser1,Dhx16,Rfx2,C9orf72,Acbd5,Mrps25,Prr13,Arrb2,Ubald1,Mrpl1,Kiz,Cfap20,Ccdc28a,Ints9,Ctns,Cops7b,Rpp14,Med25,Plekhm3,Sass6,Ubp1,Lsg1,Plxnd1,Ahcyl2,Coil,Pafah1b3,Ghitm,Ubxn1,Sugct,Pih1d1,Cops6,Trib2,Nub1,Bag1,Ciao1,Ppp1r7,2810013P06Rik,Grk6,Rabgap1,Babam1,Cpsf3,Tspyl1,Gfm2,Mfsd6,Rpain,Dhx32,Tmem127,Txnl4b,Ppdpf,Tbp,Trp53rka,Tbc1d17,Vps36,Efna1,Sidt2,Chic2,Camta1,Wdr90,Gpr180,Aup1,Ppox,Ing3,Slc35c2,Itgb1bp1"
"FOXJ2_TARGET_GENES",0.385714285714286,0.909622293299006,0.115734447701689,-0.27123104682264,-0.898366369570788,548,"Mrpl40,Mir6236,Airn,Chmp4b,Tjp2,H4c14,Sec24a,Eif3f,Etfbkmt,Pcnx3,Eif3i,Tmem69,Mdfic,Rpl37,Dpy19l4,Gtf3c5,Arhgap9,Rpl18,Slc4a1ap,Por,Cdk12,Taco1,Rpl22,Nsa2,Birc6,Arfgap3,Ndufc2,Acbd6,Rps7,Eef1b2,Tln1,Glrx,Map2k5,Ints5,Nol12,Lasp1,Ap1g1,Mettl15,Rbm34,H4c3,Isy1,Eif4e2,Zfp770,Gstcd,Nbeal1,Klhl20,Rab23,Rad54l2,Cltc,Tbc1d15,Vmp1,Ndufb3,Mterf4,Hycc2,Ptrh2,Cbl,Mrpl30,Pdss1,Gtpbp4,Ppan,Otud7b,Tmem68,Bag6,Nek9,Bms1,Mrpl13,Tgs1"
"FOXN1_TARGET_GENES",0.439353099730458,0.909622293299006,0.103576326612592,-0.273387158777204,-0.892104846583073,369,"Hnrnpa0,Zswim6,Rps28,Rpl3,Stag1,Eif4b,Urb2,Gtdc1,Rsf1,Wfikkn2,Dnajc13,Tatdn2,Tpt1,Atp11a,Arfgef2,Trpm7,Ftx,Erbin,Fhip1b,Snrpd1,Rtraf,Spen,Rps12,Phf3,Taco1,Ncor2,Atad2b,Fam193a,Wdr41,Sdad1,Arid1a,1110059E24Rik,Cic,Kmt2b,Scap,Rnf44,Bcl9l,Dop1a,Gtf2b,Sik3,4921531C22Rik,Ube3c,Ap1g1,Dsp,Tmem219,Isy1,Dcaf1,Slc39a1,Coq9,Ppp1cb,Cltc,Atf6,Ube2d2a,Pcbp1,Ercc6l2,Cnot11,Cdk8,Srsf1,Syncrip,Atp5mc3,Fam76b,Mcm10,Plekhb1,Nme1,N4bp2l2,Tmem87b,Litaf,Etnk1,Ubc,Gm16675"
"GADD45A_TARGET_GENES",0.0100415840977421,0.909622293299006,0.380730400722792,-0.626789846703569,-1.84299768321128,84,"ND3,Ccl9,Mir6236,CYTB,H4c14,Rcc2,ND4,BC065397,ND6,Eif4a1,Rad23b,ND1,Ncald"
"GLI2_TARGET_GENES",0.235294117647059,0.909622293299006,0.155241966228839,-0.301409800665293,-0.98605038921615,989,"Serpine2,ND3,Mir6236,CYTB,ND5,COX1,Dtx1,Chsy1,Dock9,ND4,Med12l,Luc7l2,Prps2,Arsk,Npm1,Eeig1,Alcam,Id2,ND6,Pfdn5,Thrap3,Eif4a1,H1f2,Tmem94,Il15ra,Polr2a,ND1,Huwe1,Xrn1,Clasp2,Hprt1,Arfgef1,Hspe1,Wfikkn2,Pim1,Septin9,Fbxl12,Rps15,Iqsec1,Tut4,Ash1l,Tle3,Azin1,Inpp4b,Tbl1xr1,Zc3h7b,Itpr3,Akap13,Abcb1b,Kat6b,Rpl18,Celf2,Por,Cdk12,Eef1d,Bcl2,Tbc1d1,Cipc,Ncor2,Selenof,Rpl34,Zfp142,Dap3,Rpia,C2cd3,Supt6,Crem,Raph1,Kdsr,Zfp277,Usp45,Vps50,Rictor,Mdc1,Cp,Srpk2,Ubl5,Rexo5,Ccdc30,Rps8,Khsrp,Foxp1,Chil5,Cdan1,Ppp6r3,Pik3cg,Bdh1,Sik3,Lasp1,Map4,Shmt2,Fndc3a,Smchd1,Gadd45b,Myo18a,Mrpl14,A930007I19Rik,Atrnl1,C1qbp,Tia1,Sclt1,Elf2,Flvcr1,Btf3-ps4,Gm5445,Bcl7a,Knl1,H2ac6,Rasal1,Kat6a,Lrrcc1,Ppp1cb,Klhl28,Ino80d,Scfd2,Dusp16,Prkacb,Lnpep,Satb1,Med12,Tsc22d2,Zfp267,Smg6,Ncbp3,Clcn6,Nfatc2ip,Qtrt2,Atp5f1d,Tmcc3,Gm13421,Aak1,Mycbp2,Pcbp1,Dennd4b,E2f7,Dhx37,Ccr9,Trp53bp1,Ercc6l2,Pura,Nek9,Msl2,Rbm15b,Trak2,Calcrl,Nr2c2,Extl3,Ube2e1,Romo1,Ncoa6,Rdm1,Hnrnpdl,Zhx1,Rabggtb,Edem3,Ppm1m,Rcn3,Syncrip,Kntc1,Brd2,Fancc,Dido1,Ap4m1"
"GLI3_TARGET_GENES",0.490015360983103,0.909622293299006,0.0667426134241917,0.265750581369022,0.859000945626803,788,"Htra2,Taf6,Irak3,Herpud1,Napa,Ints14,Ndrg1,Dpysl2,Lrrc8a,Sf3b4,Cep120,Lrpap1,Rbpj,Ikbkg,Abtb1,Ist1,Tmem70,Dcakd,Prmt5,Armc8,Edf1,Ciao2b,Dazap2,A430005L14Rik,Mfsd5,Mtmr14,Dda1,Nr1h2,Ncbp2as2,Rgl2,Ssr2,Cnpy4,Eif4enif1,Rbck1,Polr2j,H2az1,Rbm17,Arl3,Wars1,Dnajb11,Rufy1,Cyb5r1,Zfp707,Cnppd1,Atg4a,Ostm1,Qtrt1,Ciz1,Crbn,Ndufs7,Marchf2,Dnm2,Tank,Sucla2,Slc25a53,Umad1,Ngrn,Snrpc,Lrrc59,Scpep1,Sdcbp,Ankrd13a,Znrf1,Ubiad1,Ginm1,Gtf2h3,Ergic1,Ogg1,AI854703,Pnrc2,Cenatac,Noc4l,Tbl1x,Atp10d,Arpc5,Leprotl1,Sacm1l,Hook2,Slc35b3,Smim13,Cdipt,Cnp,Tsnax,Nfxl1,Necap2,Kctd3,Atg13,Acp6,Rnps1,Ubb,Mrps15,Aar2,Psmd10,Tsg101,Ice2,Rab3gap2,Ptdss2,Raf1,Ndrg3,Cdk4,Ube2g2,Tamm41,Psmg1,Larp7,Ccnd3,Cmc2,Eif2b1,Actr3b,Eif5,Faf1,Usp2,Crebzf,Cox15,Bicdl1,Ctbp1,Scarb1,Arid5a,Kiz,Wdr36,Bud13,Hes6,Med25,Taf1c,Vps18,Insig1,Rnf220,Park7,Csnk1d,Ccdc134,Usp35,Tmem168,Washc1,Aarsd1,Ift46,Oma1,Ciao1,Snrnp27,Rabgap1,Smim14,Lrrc1,Trmo,Ccdc59,Nr1d2,Kctd9,Tmem127,Khk,Plpbp,Kdm1a,Snx1,Ncln,Uspl1,Aup1,Usp16,Srsf7,Ndufa9,Pitrm1,Mtg2,Palb2,Tmem64,Dxo,Rexo4,Lrp12,Cdc25a,Cdkn2aipnl,Srsf2,Blcap,Mitd1,Adam17,Clcn4,Elac2,Cfap97,Hmgn1,Mcl1,Zfyve16,Mrpl49,Katnbl1,Fam3a,Tufm,Gpn3,Baz2b,Zc3h10,Meaf6,Tceanc,1500011B03Rik,Dhodh,Dctn5,Sugp1,Cog2,Commd2,Ppfibp1,Fut11,Ssrp1,Mpp1,Nsfl1c,Tpgs1,Dhcr24,Mindy1,Cln5,Eef1akmt2,Suds3,Anks3,Mfsd11,Hps3,Eed,Vps25,Poldip3,Sppl2b,Bcl2l11"
"GM14296_TARGET_GENES",0.336609336609337,0.909622293299006,0.114750719227023,-0.307562013001116,-0.982533218597271,181,"Clec2d,Tjp2,Chsy1,Luc7l2,Thrap3,Nop58,Nbeal2,Tatdn2,Prpf19,Slfn5,Nipbl,Tmem143,Abtb3,Mis18bp1,Slx4ip,Rps6-ps3,Atrnl1,Amigo1,Mlxip,Stx3,Ino80d,Cltc,Eif3k,Uvrag,Dnajb2,a,Hexim2,Fkbp7,Srsf1,Kntc1,Tbc1d9b,Rora,Zwilch,Mrpl9,S100pbp,Sult2b1,Arl2bp,Tra2b,Acad11,Ogt,Mxd3,Manba,Plcxd2,Rpl5,Saraf,H4c16,Rsrc2,Ywhag,Ift172,Zbtb7a,Shmt1"
"GM14393_TARGET_GENES",0.410835214446953,0.909622293299006,0.096887770327544,-0.379935520801616,-1.00001124998625,35,"Uba52,Mis18bp1,Rps6-ps3,Sag,Mrpl14,Nfat5,Mlxip,Sp1,Srsf1,Myo15a,Rora,S100pbp,Btbd19,Arl2bp,Adat1,Ift172"
"GM14401_TARGET_GENES",0.0723905723905724,0.909622293299006,0.216542836735348,0.475388261065765,1.39289004777846,81,"Itgb1,Cyp51,Pcyt2,Vrk3,Alkbh4,Abhd8,Tmem43,Ythdf2,Gdi1,Usp37,Wars1,Zfp560,Chchd4,LTO1,Timm50,Hccs,Tax1bp1,Lrwd1,Sugct,Ctu1,Rhno1,Arhgap45,Ndufa13,Sptlc2,Odc1,Dync2i2,Zfp961,Dhodh,Malsu1,Atp6v1f,Zfp473"
"GM14406_TARGET_GENES",0.282674772036474,0.909622293299006,0.0956031492204301,0.292312265776171,0.946203479876322,710,"Rasa4,Tcf7,Sun1,Triobp,Tspan17,Ralgps2,Niban2,Samd1,Ppp4r1,Ikbke,Herpud1,Carhsp1,Mthfd2l,Trim34a,Stradb,Bin2,Usb1,Ube2i,Ppil2,Inpp5k,2010016I18Rik,Inpp5b,4833439L19Rik,Jak1,Dcakd,Gpkow,Xab2,Mfge8,Fam114a2,Pex19,Anapc15,Agfg2,Rbck1,Bcl7b,Tor1a,Cars1,Crybg2,Rnf4,Stx6,Abhd5,Cnppd1,Tango2,Flad1,Cib1,Fuca1,Tfdp1,Dnm2,Sumf2,Prr14,B3gnt2,Slc25a53,Abhd16a,Acadvl,Capza1,Dclre1a,Timm13,Dock2,Prr5l,Psmd11,Itgb5,Scpep1,Slain1,Agpat2,Znrf1,Insl6,Ubiad1,Dera,Tram1,Prcc,Gtf2h3,Taf6l,Mal,Rell1,Il27ra,Bnip3l,Acat1,Cnot3,Smtn,Myo1g,Tcea2,Timm17a,Unc13d,Tsnax,Kifbp,Zfp809,Tmed2,Atg13,Tamm41,Ing4,Pou2f2,Rhot1,Misp3,Snf8,Golga5,Mpi,Ltk,Ntpcr,Tshz1,Apobec1,Mcfd2,Gsr,Phf20,Idh2,Spink10,Eftud2,Zfr,Slc2a3,Sass6,Paxip1,Anapc10,Stat3,Park7,Adgrl1,Yars1,Ubxn1,Zfp64,Spcs1,Prkrip1,Rhbdd2,Rtl6,Fry,Psmd2,Rnf146,Ash2l,Psmb6,Mtfr1,Trp53rka,Fgfr1op2,Usp14,Elp5,Recql5,Uba2,Mta2,Aspscr1,Rex1bd,Aff1,Imp4,1700001O22Rik,Mylpf,Sec31a,Abcf3,Zfp395,Cyb5r3,Yju2,Arhgap45,Mcm2,Cln3,Nif3l1,Pcmt1,Il17rd,Dkkl1,Fuz,Exosc1,Tle2,Fam76a,Elac2,Pccb,Map2k6,Zbtb25,Tet1,Nrbp1,Kif5b,Nudt5,Brap,Zfp319,Zfp961,Gpn3"
"GM14410_TARGET_GENES",0.247641509433962,0.909622293299006,0.133554954557592,-0.494929060990207,-1.19917209988049,22,"Tjp2,Gzmm,Ptk2b"
"GM14412_TARGET_GENES",0.0910493827160494,0.909622293299006,0.183023938384487,0.625746047321323,2.01705582166529,578,"1700028D13Rik,Selenop,Triobp,Tmem170b,Niban2,Chn2,Ndrg2,Carhsp1,Arhgap26,Ldlrad4,Rbpj,Elmo2,Ube2i,Rnf166,Stub1,Tex10,Habp4,Septin8,4833439L19Rik,Dcakd,Mrps21,Zscan21,Strip1,Dda1,Smap1,Tm2d2,Zfp637,Plcl2,Fads1,Rap1gds1,Cars1,Gabarapl2,Antkmt,Dync1i2,Tmed1,Mgrn1,Mapk14,Snx6,Rnf6,Mlh1,AI837181"
"GM6710_GM14391_UNIPROT_A2ART0_UNREVIEWED_TARGET_GENES",0.174520069808028,0.909622293299006,0.137250779610133,0.548617397456534,1.29292271646716,19,"Gemin2,Pias3,Cenatac,Zfp809,Snrpb,Dhx16"
"GM6710_GM14391_UNIPROT_Q8C1K5_UNREVIEWED_TARGET_GENES",0.591205211726384,0.909622293299006,0.0605092988656667,0.272536727904603,0.874198856825793,277,"Sun1,Carhsp1,Atp6v0b,Maf,Synj2,Stradb,Pias3,Slc25a19,Usb1,Lbr,Ube2i,Gtf2e2,Inpp5k,Psmd7,Inpp5b,Tyw1,Xab2,Vps72,Xpnpep1,Ccndbp1,Mfsd5,Anapc15,9530068E07Rik,Ddx20,Cib1,Tfdp1,Rnf6,Sumf2,Dclre1a,Itgb5,Scpep1,Slain1,Eif5a,Zfp36l1,Tram1,Rell1,Smtn,Ociad1,Kctd3,Zfp809,Unc119b,Ddx47,Pou2f2,Misp3,Inpp5f,Rfx2,Tshz1,Ramp2,Trpc4ap,Sass6,Plxnd1,Park7,Yars1,Metap2,Ndfip2,Rnf125,Ash2l,Psmb6,Sap30,Atxn1l,Mtfr1,Trp53rka,Usp14,Elp5,Mta2,Ing3,Rex1bd"
"GM6871_TARGET_GENES",0.504524886877828,0.909622293299006,0.0852884689790502,-0.592565309386405,-1.00932857858778,4,"Dlg5,Agpat4,0610039K10Rik"
"H1_6_TARGET_GENES",0.54635761589404,0.909622293299006,0.0650877566917313,0.293549247343386,0.900274836176854,130,"Cnrip1,Nrp1,Cntnap1,Sema4a,Pex13,Cpsf1,Tradd,Mllt1,Ap2s1,Bcl10,Coa3,Erlin2,Mrpl45,Rnaseh2a,Crtc2,Tnip1,Ttc1,Sumo2,Dhx16,Cfap20,Anapc10,Gnpat,Slc43a2,Trmo,Elp5,Dcp1a,Mfsd10,Tmem97,Ubl7,Nr1d1,Nipa2,Prmt7,Sirt7,Plekhh3,Pus10,Fbxl8,Ndufaf7"
"HAND1_TARGET_GENES",0.176308539944904,0.909622293299006,0.175204047558551,-0.323071779246791,-1.04691290896817,593,"Mrpl40,Ifitm1,Popdc2,Atp1a1,H4c14,Sun2,Sp4,Eef1g,Casp3,Rps27,Pcm1,Ncald,Abi3,Septin9,Rpl37,Fbxl12,Tatdn2,Cdc37l1,Hnrnpul2,Zkscan1,Zdhhc17,Tbc1d14,Tuba1b,Por,Arl4d,Slc26a11,Zfp142,Arid1a,Rps3a1,Birc6,Tnpo2,Mybl2,Scd2,Hif1a,Chmp5,Rps21,Uggt2,Ubl5,Man2b2,Otud4,Foxp1,Serpinb9,Tubd1,Mfap1a,Gls,Hmgxb3,Ap1g1,Ucp2,Prr11,Nfat5,Ahcyl1,Rrp1b,Rpl27,Slk,H3c6,Actr2,Dnmt1,Uba6,Herpud2,Suclg2,Gm13421,Cks1b,Ncapd2,Akr1b1,Ska1,Msl2,Flywch1,Zmat2,Tnfrsf14,Ubr1,Primpol,Gmip,Rdm1"
"HDAC4_TARGET_GENES",0.182584269662921,0.909622293299006,0.173747838999571,-0.327769245323701,-1.06607157536675,657,"Ugcg,Il2ra,Clec2d,Mir6236,H2ac8,H4c14,Rps2,Med12l,Pak6,Klre1,Selenot,Srcap,Stk11,Mylip,Rps27a,H2bc4,Hdac7,Nop58,Atxn2l,Hic1,Sf1,Il7r,Agfg1,Gtf3c5,Nipbl,Lrba,Dut,Rras2,Tbc1d14,Patl1,Ece1,Kat6b,Ptpn22,H2bc8,H2ac15,Gphn,Por,Eef1d,Rps12,Rpl34,Ep400,Tmem131l,Ttc3,Eef1a1,Syne1,Msi2,Ubr4,Cic,H1f4,Pi4kb,Ptbp3,Cbx3,Mtrr,Cenpo,H1f1,Prelid1,Nt5c3b,Pum2,Rpl38,Notch3,Fndc3a,Fchsd2,Gtf3c1,Wwp1,Myo18a,Zfp609,Rpl13,Adss2,H4c3,BC051226,Nt5c2,Cldn12,H2ac6,Dusp10,Rpl35a,Cytip,Fbxo8,Set,Zcchc14,Zranb2,Rps23,Rab35,Bicd1,Smurf2,Etv6,H3c6,Myl4,Dph6,Atp5f1c,Stat5a,Vars1,Lemd3,Sp1,Rfx3,Otud7b,Ccr9,Armc6,Csnk1a1,Tmem68,Brat1,Actg1,H2bc15,Herc4,Msl2,Bms1,Hnrnph1,Piezo1,Npnt,Tgs1"
"HDGFL2_TARGET_GENES",0.169014084507042,0.909622293299006,0.181383128498408,-0.33987588930732,-1.10450096184857,651,"Mir6236,H2ac8,Cad,Pkp4,Ybx1,Setd5,Rps2,Cd68,Rcc2,Rpl36a,Snrpg,Rpl13a,ND2,Rpl7a,Gzmm,Rps15a,Gas5,Thrap3,Eef1g,Pabpc1,Rpl6,Eif4a1,Rpl3,Rack1,Rpl7,Rps27a,Nop58,Rpl10a,Bclaf1,Sec61b,Gcn1,Rps15,Matr3,Ppp1r10,Hnrnpa3,Rpl9,Myh9,Tut4,Rplp2,Rtn4,Patz1,Uba52,Rps19,Rpl18,Ncl,H2bc8,H2ac15,Tuba1b,Cdk12,Rpl23,Rpl26,Snhg15,Rps12,Selenof,Atad2b,Rpl34,Xpnpep3,Zc3h4,Rps7,Eef1a1,Eif2s3x,Ubr4,Eef1b2,Rbm4,Idh3b,Pi4kb,Cbx3,Use1,Atxn7l3,Skp1,Rps8,Ints5,Prelid1,Ice1,Pole4,Atf1,Snx5,Cox7a2l,Zfas1,Lasp1,Rif1,Urm1,Rps9,Abcc1,Cox4i1,Actb,Nup205,Rpl27,H2ac6,Rpl35a,Zcchc14,Zranb2,Rps23,Rpl21,Usp53,Gapdh,Klf3,Dph6,Vars1,Acin1,Maip1,Fubp1,Rps14,Rdh10,Nfatc2ip,Nudt3,Gm13421,Zbtb40,Pdss1,Dazap1,Bag6,Actg1,H2bc15,Chd4,Rpl28,Mrps2,Gmip,Hnrnpdl,H2ac22,Snhg12,Farsb,Rabggtb,Srsf1,Tmco4,Dzank1,Brd2,Rps11,Jade1,Mcm10,Surf1,Mrps7"
"HELLS_TARGET_GENES",0.569047619047619,0.909622293299006,0.0815265143256594,-0.300720235749223,-0.894613963157208,91,"Phlda3,Dock9,Sp4,Mphosph9,Map2k2,Taco1,Tfrc,Ptbp2,Map2k5,Setx,Ap1g1,Ptges3,Elf1,Cbx1,Pcbp1,Trmt11,Atr,Nuf2,Cd164,Glul,Setd2,Smad7,Rab1a,I830077J02Rik"
